시스템	2.631952827558569
기반	3.056014175312236
구축	3.267094854177171
설계	2.287165286336342
운영	2.068170744311214
서비스	2.308544313013133
자동	3.3560702252514605
개선	3.450856296029113
온라인	2.8769341124424526
고객	2.7412743046831034
지원	1.6935450845861293
등	1.8110485172768997
이상	0.6407073773029639
활용	2.9294242950638494
가능	1.5508586113156166
경험자	2.8018989264995384
개발	1.6471606621717831
오픈	3.265896531685062
보안	3.842725488089638
관리	1.1665936583150056
작성	2.918365058569874
경험	2.166087354783106
년	0.6640499604882211
전체	3.271902555745274
분	2.1432247113603355
정보	3.1410856874840394
관련	1.7766997634024746
업무	1.8116078014078094
커뮤니케이션	2.6563913428283
능력	2.5095215688700825
이해	2.7167718538172076
자격증	2.807941240955501
성장	3.447978596201498
직무	3.2731081014006227
교육	2.64990202738855
시	2.7847279185757188
근무	2.329920591642438
일	2.5168558753720123
휴가	2.74340271981793
만	1.3384622599946074
원	1.151880012437059
제공	2.6357720556255644
장비	3.1559954418503264
환경	2.73985787385139
사내	3.2387241570479555
지급	2.9449418478140346
시간	3.230598749604038
선물	3.318766864721492
건강	2.6421700301052238
검진	3.040599611911049
데이터	3.01604691490517
가공	3.1559954418503264
분석	2.420311000483371
경력	0.2111612392363452
우대	1.9806473268290787
솔루션	3.1368662719413307
수	2.633860618280296
역량	3.393457757323081
기술	2.3057894903342886
사용	2.605619017454877
제도	3.3112196590861087
팀	2.32617000121677
중	3.1754976850817673
해외	2.839494454957075
디자인	2.5219651683488205
웹	2.717463655989385
보유	3.1646161848942334
프로젝트	3.292597146988107
문서	3.2889139015718105
회사	1.4075422736540684
생산	2.684115890843155
문화	3.386678070337702
공학	3.291367890533377
소프트웨어	3.0310847922697106
연차	3.1453229819595543
보험	2.5525945491466566
진행	3.285244172682848
분야	2.7188486977620467
경조사	3.174404191260396
대	2.9458110351786218
플랫폼	3.5026047220334102
결격	2.75626923041118
사유	2.7810337880355767
자	2.6287812422802754
유경	3.3417563829461905
험자	3.3573817008492712
기타	2.7216245496485496
자격	3.1689545864928315
해당	3.2779448702012366
통신	3.4494164109711254
개발자	3.1305703434845165
연구	3.257548242293591
전자	2.8201365140493193
전기	2.977615836048688
전략	2.786950965063665
수립	3.3162447952887817
해외여행	2.933710628244534
결정	1.5205050128556206
산업	2.952791866319962
전공	2.6434545517975807
품질	3.199862123955908
회계	3.447978596201498
게임	3.7091940954651155
콘텐츠	3.798922865431245
제작	3.043471801535145
신입	1.6133303042975249
졸업	0.9696789738716323
학원	3.2975293394774257
경력자	2.579357966345473
소지자	2.9731375482239923
제품	3.188713736473294
기획	1.9451791548707158
보유자	3.174404191260396
월급	2.4725518414731202
기계	2.712631061151176
기업	3.173311891861787
현장	2.970460170453276
모바일	3.3652868803563845
영상	3.5798692993685606
학력	1.0065065062040277
무관	0.6508199209823176
영어	2.542667460324378
채용	1.1617623774148547
광고	2.9380154131961658
직원	2.6874682238519085
컨설팅	3.3251000081185142
컨텐츠	3.2767334830149393
상품	3.236395867288364
기사	3.015114513905219
대학교	2.314076830582859
센터	3.1463851169505377
주	0.5875855882272497
우수	3.192045222064297
사원	2.2817792769067715
전문	3.122236961925372
부산	3.03298052743461
후	1.4569208461958758
사	3.259926364698558
전환	2.4275349741074033
강사	3.450856296029113
물류	3.4639094182736923
사업	2.82938157219337
영업	2.2294569687156955
사무	3.0358308856589664
보조	3.0766132361823084
정규직	0.4957058921292935
상담	3.33788790616827
설비	3.0377356481396203
경력직	3.0766132361823084
대학	1.785926423159562
자동차	3.1129441743499124
내규	1.7432305039630727
건설	3.056014175312236
유통	3.371922604771783
판매	3.2551757619399604
마케팅	2.652492702412643
건축	3.0540743104944097
면접	1.53397606480953
서울	1.4382614126915987
경기	1.6955356301550555
모집	1.3253041754170962
병원	3.614902072884331
계약직	2.00444600322669
제조	3.1527817272472305
쇼핑몰	3.184288950492938
공고	2.7469601764334564
식품	3.379944038156358
대구	3.404401779002398
강남구	2.742692744637237
